,price,address,postcode,number_bedrooms
510,110000,"Epsom Road, Croydon, Surrey, CR0",CR0,1.0
511,220000,"Croham Road, South Croydon.  CR2 7BB",CR2,1.0
512,250000,"Caterham Court, 77 Beauchamp Road, London, SE19",SE19,1.0
513,425000,Queen Mary Road Crystal Palace SE19,SE19,2.0
514,575000,"Foxley Hill Road, Purley, CR8",CR8,3.0
516,525000,"Biggin Way, Upper Norwood, London, SE19",SE19,3.0
517,799995,"Hamlyn Gardens, London, SE19",SE19,4.0
518,295000,"Kelling Gardens, Croydon, CR0",CR0,3.0
519,225000,"Sussex Court, Sussex Road, Mitcham, CR4",CR4,2.0
520,550000,"Valley Road, Kenley, CR8",CR8,4.0
524,360000,"Fairchildes Avenue, New Addington, Croydon, Surrey, CR0",CR0,3.0
528,479950,"Dalmally Road, Addiscombe, CR0",CR0,3.0
529,230000,"Bramble Close, Croydon, CR0",CR0,2.0
530,240000,"South End, South Croydon, Croydon, CR0",CR0,1.0
531,425000,"Hawthorne Court, 62 Woodcote Valley Road, Purley, CR8",CR8,2.0
532,200000,"Selsdon Road, South Croydon, CR2",CR2,1.0
537,310000,"St Peters Road, South Croydon, Surrey, England, CR0",CR0,2.0
538,525000,"Clyde Avenue, South Croydon, CR2",CR2,3.0
539,650000,"Kenley Lane, Kenley, Surrey, ., CR8",CR8,4.0
541,275000,"Sorrel Bank, Linton Glade, Croydon, CR0 9LU",CR0,2.0
542,320000,"Ross Court, 10 Haling Park Road, South Croydon, CR2",CR2,2.0
543,220000,"Hood Close, Croydon, CR0",CR0,2.0
545,750000,"Fryston Avenue, Croydon, CR0",CR0,5.0
551,450000,"Hatch Road, London, SW16",SW16,3.0
554,350000,"Oaks Road, Kenley, Surrey, ., CR8",CR8,3.0
555,425000,"Smitham Yard, Leaden Hill, Coulsdon, Surrey, CR5",CR5,2.0
558,310000,"Smitham Yard, Leaden Hill, Coulsdon, Surrey, CR5",CR5,1.0
560,365000,"High Street, Croydon, CR0",CR0,2.0
563,425000,"Gipsy Hill, London, SE19",SE19,2.0
564,620000," Hobart Gardens,  Thornton Heath , CR7",CR7,3.0
567,585000,"Calum Court, 32-42 High Street, Purley, CR8",CR8,3.0
568,450000,"Addison Road, South Norwood, SE25",SE25,3.0
569,319950,"St Anns Way, South Croydon, Surrey, CR2 6DN",CR2,2.0
571,200000,"Blunt Road, South Croydon, Surrey, ., CR2",CR2,1.0
572,285000,"Eskmont Ridge, ., London, ., SE19",SE19,1.0
573,265000,"Anerley Road, Anerley, SE20",SE20,1.0
575,410000,"Enmore Road, South Norwood, SE25",SE25,2.0
577,580000,"Turkey Oak Close, London, SE19",SE19,4.0
578,300000,"131-133 Haling Park Road, South Croydon, CR2",CR2,2.0
579,550000,"College Green, London, SE19",SE19,3.0
580,350000,"Whitworth Road, London, SE25",SE25,2.0
582,425000,"Thursley Crescent, Croydon, CR0",CR0,4.0
583,225000,"Middlefields, Croydon, CR0 9LH",CR0,1.0
584,395000,"Burford Way, New Addington, Croydon, Surrey, CR0",CR0,3.0
587,750000,"Green Lane, Norbury, SW16",SW16,4.0
588,625000,"The Ruffetts, Ballards Farm, South Croydon, Surrey, CR2",CR2,3.0
589,530000,Gwynne Avenue Croydon CR0,CR0,4.0
592,375000,"Famet Avenue, Kenley, CR8",CR8,3.0
593,290000,"Greenlands, Addington Road, South Croydon, CR2 8LE",CR2,2.0
595,540000,"Cherry Hill Gardens, Croydon, CR0",CR0,5.0
596,410000,"Wagtail Gardens, Selsdon Vale, South Croydon, Surrey, CR2",CR2,3.0
597,350000,"Ravensdale Gardens, London, SE19",SE19,2.0
599,315000,"Selsdon Park Road, South Croydon, Surrey, CR2 8JH",CR2,3.0
600,550000,"Grange Road, Norwood, London, SE25",SE25,4.0
606,300000,"Ecclesbourne Road, Thornton Heath, CR7",CR7,2.0
607,475000,"Addiscombe Court Road, East Croydon, CR0",CR0,3.0
608,315000,"Nursery Road, Thornton Heath, CR7",CR7,2.0
609,475000,"Melville Avenue, South Croydon, CR2 7HZ",CR2,3.0
612,475000,"Saffron Square, Croydon, CR0",CR0,2.0
613,425000,"Hamlet Road, London, SE19",SE19,2.0
618,600000,"Chandler Court, 20a South End, Croydon, CR0",CR0,3.0
620,387500,"Shaxton Crescent, New addington, Surrey, CR0 0NW",CR0,3.0
621,475000,"The Ridgeway, Croydon, CR0",CR0,3.0
622,325000,"Beauchamp Road, London, SE19",SE19,1.0
624,395000,"Wentworth Way, Sanderstead, Surrey, CR2 9EZ",CR2,2.0
625,465000,"Zenith Court, 96 Park Hill Rise, Croydon, Surry, CR0",CR0,2.0
627,430000,"Wagtail Gardens, Selsdon Vale, South Croydon, Surrey, CR2",CR2,3.0
632,400000,"Downlands Road, Purley, Surrey, CR8 4JJ",CR8,3.0
634,500000,"Purley Way,
Croydon,
CR0 3JP",CR0,2.0
637,250000,"2 Barclay Road, Central Croydon, CR0",CR0,1.0
638,275000,"33a Moffat Road, Thornton Heath, CR7",CR7,2.0
642,395000,"Selcroft Road, Purley, Surrey., ., CR8",CR8,2.0
643,285000,"Oval Road, Croydon, CR0",CR0,2.0
645,575000,"Waterworks Cottages, Featherbed Lane, Croydon, CR0 9AA",CR0,3.0
646,725000,"Reynolds Way, London CR0",CR0,4.0
651,735000,"Farm Fields, Sanderstead, South Croydon, Surrey, CR2 0HP",CR2,4.0
653,475000,"Gladeside, Shirley, Croydon, Surrey, CR0",CR0,3.0
654,290000,"Grove Lodge, 2c Bensham Grove, Thornton, Surrey, CR7",CR7,1.0
657,290000,"Halstead Close, Croydon, CR0",CR0,2.0
659,275000,"Old School Place, Croydon, Surrey, CR0",CR0,2.0
660,260000,"Inglewood, Forestdale, Croydon, CR0 9LN",CR0,2.0
661,285000,"Oval Road, Croydon, CR0",CR0,2.0
662,399000,"Apartment 2, Nodia Mansions Apartments , 7 Heath Road, Thornton Heath, London, CR7",CR7,2.0
663,399000,"Apartment 1, Nodia Mansions Apartments , 7 Heath Road, Thornton Heath, London, CR7",CR7,2.0
664,320000,"Beulah Crescent, Thornton Heath, CR7",CR7,2.0
666,430000,"Little Roke Avenue, Kenley, CR8",CR8,3.0
667,240000,"Waddon Road, Croydon, CR0",CR0,1.0
668,300000,"Peregrine Gardens, Shirley, Croydon, Surrey, CR0",CR0,2.0
669,290000,"Selsdon Road, Selsdon Road, South Croydon, Croydon, CR2",CR2,2.0
670,385000,"Aveling Close, Purley, Surrey, ., CR8",CR8,3.0
671,375000,"Spurgeon Road, London, SE19",SE19,2.0
672,600000,"Parker road, South Croydon, CR0 1DN",CR0,3.0
673,325000,"Addiscombe Road, Croydon, CR0",CR0,2.0
674,250000,"St. Arvans Close, Croydon, CR0",CR0,1.0
676,270000,"Ellis Road, Old Coulsdon, Surrey, ., CR5",CR5,2.0
677,425000,"Biddulph Road, South Croydon, Surrey, ., CR2",CR2,3.0
679,526000,"Addington Road,
South Croydon,
CR2",CR2,2.0
684,350000,"Wandle Road, Croydon, CR0",CR0,2.0
685,525000,"Coppice Yard, Croydon, CR0",CR0,3.0
687,270000,"Clifford Road, London, SE25",SE25,2.0
688,300000,"Spa Hill, Upper Norwood, London, SE19",SE19,3.0
689,500000,"Crowther Road, South Norwood, London, SE25",SE25,3.0
690,235000,"Green Dragon House, Croydon, CR0",CR0,1.0
691,195000,"Blenheim Crescent, South Croydon, CR2",CR2,1.0
692,275000,"Scarbrook Road, Croydon, CR0",CR0,1.0
693,425000,"Gipsy Hill, London, SE19",SE19,2.0
694,225000,"Nicholson Road, Croydon, CR0",CR0,1.0
697,700000,"Shelford Rise, Upper Norwood, London, SE19",SE19,4.0
698,725000,"Reynolds Way, Park Hill, Croydon, Surrey, CR0",CR0,4.0
699,350000,Auckland Road London SE19,SE19,1.0
700,425000,"Shade Apartments, 29 Beech Avenue, Sanderstead, CR2",CR2,2.0
701,775000,"Glenhurst Rise, Upper Norwood, London, SE19",SE19,4.0
703,425000,"Mowbray Road, Crystal Palace, SE19",SE19,2.0
706,329995,"Copper Close, London, SE19",SE19,1.0
710,425000,"Aveling Close, PURLEY, Surrey, CR8",CR8,3.0
711,285000,"Oval Road, East Croydon, Croydon, CR0",CR0,2.0
713,250000,"12 Shirley Oaks Road, Shirley, CR0",CR0,1.0
714,525000,"Woodland Gardens, Selsdon, South Croydon, Surrey, CR2 8PH",CR2,3.0
715,389950,"Foss Avenue, Croydon, CR0",CR0,3.0
722,385000,"Maberley Crescent, London, SE19",SE19,2.0
723,300000,"4 Worcester Close, Anerley, SE20",SE20,1.0
729,499950,"Sissinghurst Road, Addiscombe, CR0",CR0,3.0
730,750000,"Hermitage Road, Upper Norwood, London, SE19",SE19,3.0
731,420000,"Addington Road, London CR0",CR0,2.0
732,475000,"Thornton Crescent, Coulsdon, CR5",CR5,4.0
734,325000,"Epsom Road, Croydon, CR0",CR0,2.0
735,250000,"Gresham Court, 11 Pampisford Road, Purley, Surrey, CR8",CR8,2.0
736,685000,"The Coach House, Lansdowne Place, London SE19",SE19,2.0
737,325000,"The Heights, 7-9 Beauchamp Road, London, SE19",SE19,1.0
738,749950,"Upper Selsdon Road, South Croydon, Surrey, CR2 0DU",CR2,4.0
739,480000,"Lakehall Gardens, Thornton Heath, CR7",CR7,4.0
740,480000,"Lakehall Gardens, Thornton Heath, CR7",CR7,4.0
741,500000,"Strathyre Avenue, Norbury, London, SW16",SW16,3.0
744,450000,"Godstone Road, Kenley, CR8 5AJ",CR8,3.0
745,450000,"Godstone Road, Kenley, CR8 5AJ",CR8,3.0
746,325000,"St. Augustines Avenue, South Croydon, CR2",CR2,2.0
747,466000,"Leon House, Croydon, CR0",CR0,2.0
748,450000,"Belvedere Road, Crystal Palace, London, SE19",SE19,2.0
749,375000,"Princess Road, Croydon, CR0",CR0,2.0
751,240000,"Steep Hill, Croydon, CR0",CR0,1.0
