,price,address,postcode,number_bedrooms
805,400000.0,"East Dulwich Estate, Dulwich, SE22",SE22,2.0
806,1225000.0,"Relf Road, Peckham Rye, SE15",SE15,4.0
808,450000.0,"Layard Square, Bermondsey SE16",SE16,3.0
809,450000.0,Grove Vale East Dulwich SE22,SE22,2.0
812,500000.0,"12 Steedman Street, Elephant & Castle, SE17",SE17,1.0
814,900000.0,"St. Saviours House, 21 Bermondsey Wall West, London, SE16",SE16,2.0
816,900000.0,"St. Saviours House, 21 Bermondsey Wall West, London, SE16",SE16,2.0
817,675000.0,"Southampton Way, Camberwell, SE5",SE5,2.0
819,945000.0,"58 Grange Road,
Bermondsey,
London,
SE1",SE1,2.0
820,1085000.0,"58 Grange Road,
Bermondsey,
London,
SE1",SE1,3.0
821,1140000.0,"58 Grange Road,
Bermondsey,
London,
SE1",SE1,2.0
822,1250000.0,"58 Grange Road,
Bermondsey,
London,
SE1",SE1,3.0
823,1300000.0,"58 Grange Road,
Bermondsey,
London,
SE1",SE1,3.0
824,1300000.0,"58 Grange Road,
Bermondsey,
London,
SE1",SE1,3.0
825,750000.0,"Butlers & Colonial Wharf, Shad Thames, London, SE1",SE1,1.0
826,1410000.0,"58 Grange Road,
Bermondsey,
London,
SE1",SE1,3.0
827,1600000.0,"Upland Road, East Dulwich, London, SE22",SE22,6.0
828,360000.0,Henley Drive SE1,SE1,2.0
829,545000.0,"Chancellor House, Rotherhithe SE16",SE16,2.0
831,899950.0,"Hobbs Court, Jacob Street, SE1",SE1,2.0
832,485000.0,"Sydenham Hill, London, SE26",SE26,2.0
833,350000.0,Eveline Lowe Estate Bermondsey SE16,SE16,2.0
834,435000.0,"Finland Street, Surrey Docks SE16",SE16,2.0
840,379950.0,"Larch House, Ainsty Estate, London, SE16",SE16,2.0
841,450000.0,"Highwood Close, East Dulwich, London, SE22",SE22,2.0
842,450000.0,"Tawny Way, London, SE16",SE16,3.0
843,850000.0,"Dowlas Street, London SE5",SE5,4.0
844,350000.0,"Walworth Road, Elephant and Castle, London, SE1",SE1,0.0
845,1395000.0,"Rose Stapleton Terrace, Pages Walk, SE1  ",SE1,4.0
846,500000.0,"Arments Court, Albany Road, Camberwell SE5",SE5,2.0
850,425000.0,"Bellenden Road, Peckham Rye, London, SE15",SE15,1.0
851,680000.0,"Mundania Road, Dulwich, SE22",SE22,2.0
852,699950.0,"Lyndhurst Way, Peckham Rye, SE15",SE15,2.0
854,595000.0,"The Circle, Queen Elizabeth Street, London, SE1",SE1,1.0
855,625000.0,"Spa Road, London, SE16",SE16,2.0
858,300000.0,"Queens Road, London, SE15",SE15,1.0
859,575000.0,"Garden Flat Goodrich Road,  London, SE22",SE22,2.0
861,550000.0,"Southwark Bridge Road, London, SE1",SE1,1.0
862,500000.0,"Queens Road, Peckham, SE15",SE15,2.0
864,1325000.0,"Beauval Road, London, SE22",SE22,4.0
865,325000.0,"Lower Road, London, SE16",SE16,1.0
867,1525000.0,Pickwick Road Dulwich Village SE21 7JW,SE21,5.0
868,325000.0,"Crossmount House, Camberwell SE5",SE5,2.0
869,290000.0,Melford Road East Dulwich SE22,SE22,1.0
873,450000.0,"Denmark Hill, SE5 8AA",SE5,2.0
876,399995.0," 3 Calypso Crescent,  London, SE15",SE15,2.0
877,995000.0,"Larcom Street, London, SE17",SE17,4.0
878,445000.0,"Metro Central Heights, Elephant & Castle, SE1",SE1,2.0
879,835000.0,"Trafalgar Street, London, SE17",SE17,3.0
880,335000.0,"Peckham Rye, Peckham, SE15",SE15,2.0
882,1700000.0,"Barry Road, London, SE22",SE22,6.0
883,450000.0,"Colyton Road, East Dulwich, London, SE22",SE22,1.0
884,475000.0,"Overhill Road, East Dulwich, London, SE22",SE22,1.0
885,475000.0,"Lordship Lane, East Dulwich, London, SE22",SE22,2.0
886,475000.0,"Haven Way, London, SE1",SE1,1.0
887,550000.0,"Oxenford Street, Peckham, SE15",SE15,2.0
888,360000.0,"Keswick House  Camberwell, SE5 9NL",SE5,2.0
889,530000.0," Ayres Court, 74 New Church Road, SE5 7FA",SE5,2.0
890,735000.0,"Bell Yard Mews, London, SE1",SE1,2.0
891,8950000.0,"The Riverside Apartment, Anchor Brewhouse, 50 Shad Thames, London, SE1",SE1,3.0
892,420000.0,"516 Lordship Lane, East Dulwich, London, SE22",SE22,2.0
893,1250000.0,"NEO Bankside, Southwark, SE1",SE1,2.0
894,815000.0,"Sultan House, St James's Road, SE1",SE1,3.0
895,925000.0,"Tower Bridge Road, London Bridge, London, SE1",SE1,3.0
896,525000.0,Underhill Road East Dulwich SE22,SE22,2.0
897,450000.0,"Eastwell House, Weston Street, Waterloo, London, SE1",SE1,2.0
898,1250000.0,"Bromar Road, Camberwell, SE5",SE5,4.0
899,475000.0,"Grange Gardens, 1 Haven Way, London, SE1",SE1,1.0
902,500000.0,"Penton Place, Pullens Buildings, SE17",SE17,2.0
904,395000.0,"Olney Road, London, SE17",SE17,2.0
