,price,address,postcode,number_bedrooms
592,799999.0,"Courtlands, Richmond, Surrey, TW10",TW10,3.0
593,800000.0,"White Hart Lane, Barnes, SW13",SW13,2.0
596,925000.0,"Richmond,London,TW10",TW10,2.0
597,425000.0,"White Hart Lane, Barnes, SW13",SW13,1.0
600,699950.0,"Salamander Quay, Lower Teddington Road, Hampton Wick, Kingston Upon Thames, KT1",KT1,2.0
601,1225000.0,"Archway Street, Barnes, SW13",SW13,3.0
603,650000.0,"Brook Road, Twickenham, TW1",TW1,2.0
604,625000.0,"Selwyn Court, Church Road, Richmond, TW10",TW10,2.0
607,875000.0,"Isabella Place, North Kingston, Kingston upon Thames, KT2",KT2,4.0
610,320000.0,"Bramley Close, Twickenham, TW2",TW2,2.0
611,545000.0,"Cardigan Road, Richmond, TW10",TW10,1.0
614,550000.0,"Kingsway, East Sheen, SW14",SW14,2.0
616,1350000.0,"Colston Road, SW14 ",SW14,5.0
617,830000.0,"Tranmere Road, Twickenham, TW2",TW2,5.0
624,625000.0,"Richmond Hill,London,TW10",TW10,2.0
635,2850000.0,"Nassau Road, Barnes, London, SW13",SW13,4.0
636,600000.0,"Salisbury Road, Richmond, TW9",TW9,2.0
637,3700000.0,"Waldegrave Park, Twickenham, Middlesex, TW1",TW1,6.0
639,945000.0,"Ailsa Avenue, St Margarets, TW1",TW1,4.0
640,3700000.0,"Waldegrave Park, Twickenham, TW1",TW1,6.0
641,995000.0,"Paynesfield Avenue, London, SW14",SW14,3.0
645,425000.0,"Greyhound Road, London, W6",W6,1.0
653,1295000.0,"Richmond Hill, Richmond, TW10",TW10,4.0
659,2200000.0,"Castelnau, London, SW13",SW13,4.0
660,875000.0,"Magna Square, East Sheen, London, SW14",SW14,3.0
661,5250000.0,"Denbigh Gardens, Richmond, Surrey, TW10",TW10,5.0
663,395000.0,"Lawman Court, Kew Road, Kew, Richmond, Surrey, TW9",TW9,1.0
664,625000.0,"Norfolk House, Courtlands, Sheen Road, Richmond, TW10",TW10,2.0
668,1295000.0,"Boat Race House, 63 Mortlake High Street, London, SW14",SW14,2.0
669,429950.0,"Howmic Court, Arlington Road, East Twickenham, Middx, TW1",TW1,2.0
670,1695000.0,"Burlington Avenue, Kew, Surrey, TW9",TW9,4.0
671,995000.0,"Magenta House, 21 Whitcome Mews, Kew, Surrey, TW9",TW9,3.0
672,1395000.0,"Kew Green, Kew, Surrey, TW9",TW9,4.0
673,375000.0,"Cole Court Lodge, London Road, Twickenham, TW1",TW1,2.0
674,475000.0,"Amyand Park Road, Twickenham, TW1",TW1,2.0
676,800000.0,"Kew Road, Richmond, Surrey, TW9",TW9,2.0
677,2850000.0,"Ormond Road, Richmond, Surrey, TW10",TW10,4.0
678,1050000.0,"Sheen Road, Richmond, TW9",TW9,2.0
681,299950.0,"Little Queens Road, Teddington, TW11",TW11,1.0
682,920000.0,"Castelnau Gardens, London, SW13",SW13,2.0
684,1250000.0,"Stanton Road, Barnes, SW13",SW13,2.0
687,1050000.0,"Boat Race House, 63 Mortlake High Street, London, SW14",SW14,2.0
688,399950.0,"Lower Teddington Road, Kingston Upon Thames, KT1",KT1,2.0
689,1200000.0,"Park House Gardens, Twickenham, Middlesex, TW1",TW1,3.0
695,425000.0,"Garden Road, Richmond, TW9",TW9,1.0
698,410000.0,"Waldegrave Road, Teddington TW11",TW11,2.0
699,1950000.0,"Hampton Road, Teddington, TW11",TW11,5.0
700,715000.0,"Teddington Riverside,
Teddington,
TW11",TW11,1.0
701,584950.0,"Windmill Road, Hampton Hill, TW12",TW12,2.0
702,1425000.0,"Topiary Square, Richmond, Surrey, TW9",TW9,4.0
708,325000.0,"Seymour Lodge, Seymour Road, Hampton Wick, Kingston Upon Thames, Surrey, KT1",KT1,1.0
710,477950.0,"High Street, Hampton Hill, TW12",TW12,2.0
711,435000.0,"High Street, Hampton Hill, TW12",TW12,2.0
712,465000.0,"High Street, Teddington, TW11",TW11,2.0
713,635000.0,"Palmerston Road, Twickenham, TW2",TW2,3.0
719,1750000.0,"Fitzgerald Avenue, East Sheen, London, SW14",SW14,5.0
723,525000.0,"Sheen Lane, London, SW14",SW14,3.0
724,680000.0,"Winchester House, 16 Cambridge Park, Twickenham, Middx, TW1",TW1,2.0
725,440000.0,"Sheen Road, Richmond, TW9",TW9,1.0
727,1450000.0,"Merthyr Terrace, Barnes, London, SW13",SW13,4.0
730,350000.0,"Ross House, Ross Road, Twickenham, TW2",TW2,2.0
731,2200000.0,"Rectory Road, London, SW13",SW13,5.0
733,1695000.0,"Sheen Park, Richmond, TW9",TW9,4.0
734,1000000.0,"Copthall Gardens, Twickenham, TW1",TW1,3.0
735,775000.0,"Sandycombe Road, Kew, Surrey, TW9",TW9,3.0
736,1250000.0,"Larches Avenue, East Sheen, SW14",SW14,4.0
