,price,address,postcode,number_bedrooms
392,650000.0,"Edinburgh Drive, Ickenham, UB10",UB10,3.0
393,895000.0,"Ducks Hill Road, Ruislip, HA4",HA4,3.0
396,300000.0,"Avon Close, Hayes, UB4 9AH",UB4,2.0
397,650000.0,"Cowley Road, Uxbridge, UB8",UB8,4.0
398,230000.0,"Sherleys Court, Wood Lane, Ruislip, HA4",HA4,1.0
399,450000.0,"Winslow Close, Pinner, Middlesex, HA5",HA5,2.0
402,675000.0,"Swakeleys Road, Ickenham, UB10",UB10,4.0
403,900000.0,"Orchard Drive, Uxbridge, UB8",UB8,4.0
405,750000.0,"Azalea Walk, Pinner, Middlesex HA5",HA5,4.0
406,510000.0,"Kevere Court, Kewferry Drive, Northwood, HA6",HA6,2.0
409,695000.0,"Ivy House Road, Ickenham, UB10",UB10,3.0
411,429950.0,"Kingsend, Ruislip, HA4",HA4,2.0
412,500000.0,"Varcoe Gardens, Hayes, UB3",UB3,4.0
413,750000.0,"Norwich Road, Northwood, HA6",HA6,4.0
414,280000.0,"St. Peters Close, Ruislip, Middlesex, HA4",HA4,1.0
415,625000.0,"River Close, Ruislip, Middlesex, HA4",HA4,3.0
416,380000.0,"The Long Room Apartments, Royal Quay, Harefield, Uxbridge, UB9",UB9,2.0
417,530000.0,"The Furrows, Harefield, Uxbridge, Middlesex, UB9",UB9,3.0
419,625000.0,"Wingfield Way, Ruislip, Middlesex, HA4",HA4,4.0
420,575000.0,"West End Road, Ruislip, HA4",HA4,3.0
421,540000.0,"Field End Road, Ruislip, HA4",HA4,3.0
422,480000.0,"Lynmouth Drive, Ruislip, Middlesex, HA4",HA4,2.0
423,2950000.0,"Kewferry Drive, Northwood, Middx, HA6",HA6,5.0
426,275000.0,"Station Approach, Hayes, UB3",UB3,1.0
427,565000.0,"Wilmar Close, Uxbridge, UB8",UB8,3.0
428,565000.0,"Wilmar Close, Uxbridge, UB8",UB8,3.0
429,490000.0,"Blyth Road,
Hayes,
UB3",UB3,2.0
430,1725000.0,"King Edwards Road, Ruislip, Middlesex, HA4",HA4,5.0
431,165000.0,"Caroline Place, Harlington, UB3 5AF",UB3,0.0
433,639950.0,"Churchill Avenue, Hillingdon, UB10",UB10,3.0
434,900000.0,"Howletts Lane, Ruislip, Middlesex, HA4",HA4,4.0
436,775000.0,"Brook Close, Ruislip, HA4",HA4,3.0
437,435000.0,"Walsham Court, Perkins Gardens, Uxbridge, Middlesex, UB10",UB10,2.0
440,275000.0,"Merrivale Mews, West Drayton, UB7",UB7,2.0
444,650000.0,"Bridgwater Road, Ruislip, Middlesex, HA4",HA4,4.0
447,309950.0,"Albacore Way, Hayes, UB3",UB3,2.0
448,300000.0,"Conway Drive, Hayes, Middlesex, Ub3",Ub3,3.0
450,185000.0,"Bullrush Grove, Cowley, UB8",UB8,0.0
451,680000.0,"Hill Lane, Ruislip, HA4",HA4,3.0
454,635000.0,"Mount Park Road, Eastcote, Pinner, Middlesex HA5",HA5,3.0
455,425000.0,"CIRCA Heathrow, Hayes, UB3",UB3,2.0
456,400000.0,"CIRCA Heathrow, Hayes, UB3",UB3,2.0
457,550000.0,"Myddleton Road, Uxbridge, UB8",UB8,3.0
459,199950.0,"Botwell Lane, Hayes, Middlesex, UB3",UB3,1.0
464,565000.0,"Sentis Court, 8 Carew Road, Northwood, HA6",HA6,2.0
469,260000.0,"60b Ashwood Avenue, Uxbridge, UB8",UB8,1.0
471,425000.0,"West Walk, Hayes, Middlesex, UB3",UB3,3.0
472,385000.0,"Pembroke Road, Ruislip, HA4",HA4,2.0
474,800000.0,"Belmont Road, Uxbridge, Middlesex, UB8",UB8,3.0
476,420000.0,"Morgan Close, Northwood, Middlesex, HA6",HA6,2.0
477,380000.0,"Gladiator House, Uxbridge, UB8",UB8,1.0
479,290000.0,"Regents Lodge, West Drayton, UB7",UB7,1.0
480,400000.0,"Braybourne Close, Uxbridge, UB8",UB8,2.0
484,295000.0,"Union Park, Packet Boat Lane, Uxbridge, Middlesex, UB8",UB8,1.0
485,320000.0,"Hallowell Road, Northwood, Middlesex, HA6",HA6,2.0
486,360000.0,"Edwards Avenue, Ruislip, HA4",HA4,2.0
488,435000.0,"Swakeleys Road, Ickenham, UB10",UB10,2.0
491,500000.0,"Colham Road, Hillingdon, UB8",UB8,3.0
492,300000.0,"Worcester Road, Uxbridge, UB8",UB8,2.0
493,280000.0,"Station Approach, Hayes, UB3",UB3,1.0
494,489000.0,"Yeading Lane, Hayes, UB4",UB4,3.0
495,369950.0,"Woodstock Gardens, Hayes, Middlesex, UB4",UB4,2.0
496,439950.0,"Grosvenor Crescent, Hillingdon, UB10",UB10,3.0
497,725000.0,"Angle Close, Hillingdon, UB10",UB10,3.0
500,625000.0,"Long Lane, Hillingdon, UB10",UB10,3.0
501,600000.0,"Crosier Road, Ickenham, UB10",UB10,3.0
504,915000.0,"Applewood Close, Ickenham, UB10",UB10,4.0
509,475000.0,"Blacklands Drive, Hayes, Middlesex, UB4",UB4,3.0
510,275000.0,"Signal Building, Station Approach, Hayes, UB3",UB3,1.0
515,650000.0,"Cardinal Road, Ruislip, Middlesex, HA4",HA4,3.0
518,400000.0,"Blisworth Close, Hayes, UB4",UB4,2.0
520,435000.0,"Princes Park Lane, Hayes, UB3",UB3,3.0
521,725000.0,"Glenthorne Close, Hillingdon, UB10",UB10,4.0
522,339950.0,"Heather Close, Hillingdon, UB8",UB8,3.0
524,485000.0,"Mansfield drive, Hayes, UB4 8DZ",UB4,4.0
531,535000.0,"Ferndale Crescent, Uxbridge, Middlesex, UB8",UB8,3.0
535,600000.0,"Carew Lodge, Carew Road, Northwood, HA6",HA6,2.0
536,800000.0,"Long Lane, Uxbridge, Middlesex, UB10 9JN",UB10,4.0
539,465000.0,"Field Way, Ruislip, Middlesex, HA4",HA4,2.0
540,415000.0,"Blisworth Close, Hayes, UB4",UB4,2.0
541,550000.0,"Myrtleside Close, Northwood, Middlesex, HA6",HA6,2.0
543,410000.0,"Parsonage Close, Hayes, Middlesesx, UB3 2LZ",UB3,3.0
544,700000.0,"Whitstable Close, Ruislip, Middlesex, HA4",HA4,3.0
545,550000.0,"West End Road, Ruislip, Middlesex, HA4",HA4,3.0
546,480000.0,"Bridge Road, Uxbridge, Middlesex, UB8",UB8,3.0
547,299950.0,"Park Lane, Hayes, Middlesex, UB4",UB4,2.0
548,525000.0,"Grosvenor Crescent, Hillingdon, Middlesex, UB10",UB10,4.0
549,600000.0,"Shorediche Close, Ickenham, UB10",UB10,3.0
551,280000.0,"Vantage Building, UB3",UB3,1.0
