,price,address,postcode,number_bedrooms
633,2750000.0,"Cassini Tower, White City Living, London, W12",W12,3.0
634,2680000.0,"Cassini Tower, White City Living, London, W12",W12,3.0
638,800000.0,"Elsham Road, London, W14",W14,1.0
639,840000.0,"Hartismere Road, Fulham, London, SW6",SW6,3.0
640,1950000.0,"Russell Gardens Mews, Holland Park, London, W14",W14,3.0
641,1150000.0,"The Printworks, New Kings Road, Fulham, SW6",SW6,2.0
642,700000.0,"St Peters Terrace, Fulham, London, SW6",SW6,3.0
643,625000.0,"Chesilton Road, SW6",SW6,2.0
644,1775000.0,"Netherwood Road, Brook Green, London W14",W14,4.0
646,650000.0,"Grove Mansions, 236 Hammersmith Grove, Brackenbury Village, London, W6",W6,2.0
647,1200000.0,"Bute Gardens, Brook Green, London, W6",W6,2.0
648,750000.0,"Elbe Street, London, SW6",SW6,3.0
649,2500000.0,"MacFarlane Road, Shepherd's Bush, London, W12",W12,5.0
650,1124950.0,"Glenthorne Road,
London,
W6 0BT",W6,3.0
651,415000.0,"Heathstan Road, East Acton, London, W12",W12,1.0
653,600000.0,"Ibberton House, 70 Russell Road, London, W14",W14,1.0
654,860000.0,"Hammersmith Road, London, W6",W6,3.0
655,950000.0,"Radipole Road, London, SW6",SW6,3.0
656,399950.0,"Goodwin Road, Shepherd's Bush W12",W12,1.0
658,1500000.0,"Fitzjames Avenue, London, W14",W14,4.0
660,3350000.0,"Favart Road, London, SW6",SW6,5.0
661,440000.0,"Blythe Road, London, W14",W14,1.0
663,625000.0,"Romney Court, Shepherds Bush Green, Shepherds Bush, London, W12 8PY",W12,2.0
664,1550000.0,"Bronsart Road,, Munster Village, London, SW6",SW6,4.0
665,715000.0,"Parfrey Street, London, W6",W6,2.0
666,1800000.0,"Ravenscourt Road, Ravenscourt Park, London, W6",W6,4.0
667,700000.0,"Tynemouth Street, Fulham, London, SW6 ",SW6,2.0
673,1100000.0,"Central Avenue, London, SW6",SW6,2.0
674,1225000.0,"Ellaline Road, London, W6",W6,4.0
675,1350000.0,"Sinclair Road, 
London,
W14 0LF",W14,2.0
676,475000.0,"Apex Court, 1 Woodger Road, London, W12",W12,1.0
677,2795000.0,"Phillip's Mews, Fulham, London, SW6 ",SW6,4.0
679,450000.0,"Sinclair Road, London, UK, W14",W14,1.0
680,775000.0,"Archel Road, West Kensington, London, W14",W14,3.0
681,750000.0,"Sinclair Road, London, W14",W14,2.0
682,600000.0,"Ibberton House, 70 Russell Road, London, W14",W14,1.0
683,539000.0,"Richford Street, Brackenbury Village, London, W6",W6,2.0
685,600000.0,"Russell Road, London, W14",W14,1.0
686,825000.0,"Latymer Court, Hammersmith Road, Hammersmith, London, W6",W6,3.0
687,1250000.0,"Reporton Road, Fulham, London, SW6",SW6,4.0
688,545000.0,"Edith Road, West Kensington, London, W14",W14,1.0
689,1695000.0,"Elsham Road, Holland Park, London, W14",W14,3.0
691,750000.0,"Shorrolds Road, Fulham, London, SW6",SW6,2.0
692,750000.0,"Oxberry Avenue, Parsons Green, London, SW6",SW6,2.0
693,860000.0,"Bishops Mansions, Bishops Park Road, London, SW6",SW6,2.0
694,700000.0,"Whittingstall Road, Fulham, London, SW6",SW6,1.0
695,550000.0,"Woodmans Mews, London, W12",W12,3.0
696,800000.0,"Edgarley Terrace, London, SW6",SW6,2.0
697,1650000.0,"Marquis House, 45 Beadon Road, W6",W6,3.0
698,750000.0,"Sinclair Road, London, W14",W14,2.0
699,700000.0,"Willow Mews, London W12",W12,2.0
700,1750000.0,"Ongar Road, London, SW6",SW6,4.0
701,1470000.0,"Sherbrooke Road, Fulham, London, SW6",SW6,5.0
702,700000.0,"Willow Vale, London, W12",W12,2.0
703,675000.0,"Kensington West, Blythe Road, London, W14",W14,1.0
705,415000.0,"St Stephens Avenue, Shepherd's Bush W12",W12,1.0
706,895000.0,"Harbord Street, London, SW6",SW6,3.0
708,385000.0,"Muscal House, Field Road, London, W6",W6,1.0
709,1250000.0,"Meadows House, 6 Park Street, London, SW6",SW6,2.0
711,675000.0,"Holland Road, London, W14",W14,2.0
712,695000.0,"Crabtree Lane, Fulham, SW6",SW6,2.0
714,1335000.0,"Stronsa Road, London, W12",W12,4.0
715,565000.0,"Tynemouth Street, Fulham, London, SW6 ",SW6,2.0
