,price,address,postcode,number_bedrooms
524,285000.0,"Chessington Hall Gardens, Chessington, Surrey. KT9 2HH",KT9,2.0
525,325000.0,"Ravenscar Road, Surbiton, KT6",KT6,2.0
526,485000.0,"Kingshill Avenue, Worcester Park, Surrey, KT4",KT4,3.0
529,675000.0,"Manor Drive North, New Malden, Surrey, KT3",KT3,3.0
536,875000.0,"Lyndhurst Avenue, Surbiton, KT5",KT5,6.0
538,400000.0,"Surbiton,Surrey,KT5",KT5,1.0
539,620000.0,"Blagdon Road, London, New Malden, KT3",KT3,2.0
541,289950.0,"Moor Lane, Chessington, Surrey, KT9",KT9,2.0
547,900000.0,"Beverley Way, London, SW20",SW20,7.0
548,400000.0,"Beaufort Road, Kingston, Kingston upon Thames, KT1",KT1,2.0
553,235000.0,"Avenue South, Surbiton, KT5",KT5,0.0
556,2800000.0,"Albany Park Road, Kingston upon Thames, Surrey, KT2",KT2,6.0
557,350000.0,"Acre Road, Kingston Upon Thames, KT2",KT2,2.0
559,325000.0,"Pinkerton Court, 3 Lambourn Grove, Kingston Upon Thames, Surrey, KT1",KT1,1.0
561,500000.0,"Earlsfield House, Royal Quarter, Kingston Upon Thames, Surrey, KT2",KT2,2.0
563,375000.0,"High Street, New Malden, KT3",KT3,2.0
564,1000000.0,"Clifton Road, Kingston upon Thames KT2",KT2,6.0
566,1180000.0,"The Water Gardens, Warren Road, Kingston upon Thames, Surrey, KT2",KT2,3.0
569,435000.0,"Porton Court, Portsmouth Road, London KT6",KT6,2.0
576,275000.0,"Chessington Hall Gardens, Chessington, Surrey, KT9",KT9,2.0
577,415000.0,"Vale Crescent, Kingston Vale, London, SW15",SW15,1.0
578,525000.0,"Clayton Road, Chessington, Surrey, KT9",KT9,4.0
580,475000.0,"Seven Kings Way, Kingston, Kingston upon Thames, KT2",KT2,2.0
584,835000.0,"Barnfield Avenue, North Kingston, KT2",KT2,4.0
585,699950.0,"Lower Green Gardens, Worcester Park, Surrey, KT4",KT4,5.0
589,950000.0,"Chesham Road, Kingston Upon Thames, KT1",KT1,5.0
591,450000.0,"Moor Lane, Chessington, Surrey, KT9",KT9,2.0
592,380000.0,"Boswell Court, Clifton Road, Kingston Upon Thames, Surrey, KT2",KT2,2.0
593,920000.0,"Mount Pleasant Road, New Malden, KT3",KT3,4.0
595,305000.0,"Uxbridge Road, Kingston upon Thames, KT1",KT1,1.0
597,220000.0,"Hook Road, Chessington, Surrey, KT9",KT9,2.0
601,400000.0,"Cheltenham Close, New Malden, KT3",KT3,2.0
602,1300000.0,"Ullswater Crescent, London, SW15",SW15,5.0
606,1350000.0,"Albany Park Road, Kingston upon Thames, KT2",KT2,4.0
610,449950.0,"Georgia Road, New Malden, Surrey, KT3",KT3,3.0
611,425000.0,"Maple Road, Surbiton, KT6",KT6,2.0
615,525000.0,"Hook Road, Surbiton, Surrey, KT6",KT6,3.0
616,975000.0,"Chamberlain Way, Surbiton, KT6",KT6,3.0
621,425000.0,"93 Westbury Road, New Malden, KT3",KT3,2.0
622,2650000.0,"Orchard Rise, Kingston, Surrey, KT2",KT2,7.0
627,275000.0,"Green Lane, Chessington, Surrey. KT9 2EE",KT9,2.0
633,415000.0,"Kings Avenue, New Malden, KT3",KT3,2.0
635,650000.0,"Orme Road, Kingston Upon Thames, KT1",KT1,3.0
639,315000.0,"Royston Court, Hook Rise North, Surbiton, Surrey, KT6",KT6,2.0
640,199950.0,"Gilders Road, Chessington, Surrey, ., KT9",KT9,1.0
641,2225000.0,"Coombe Lane West, Kingston Upon Thames, KT2",KT2,4.0
644,299950.0,"Regents Court, Kingston upon Thames KT2",KT2,1.0
646,950000.0,"11 Connaught Road, Surrey, KT3 3PZ",KT3,4.0
647,275000.0,"Halford Court, 7 Green Lane, Chessington, Surrey, KT9",KT9,2.0
